ID	adj.P.Val	P.Value	t	B	logFC	Gene.symbol	Gene.title
215393_s_at	6.25e-02	2.07e-02	2.392776	-4.0469127	0.9578004	COBLL1	cordon-bleu WH2 repeat protein like 1
220593_s_at	6.26e-02	2.07e-02	-2.392165	-4.0482249	-1.0017582	CCDC40	coiled-coil domain containing 40
215794_x_at	6.29e-02	2.08e-02	2.390351	-4.0521229	0.5763168	GLUD2	glutamate dehydrogenase 2
213460_x_at	6.29e-02	2.08e-02	-2.39003	-4.0528112	-1.125996	NSUN5P2///NSUN5P1	NOP2/Sun RNA methyltransferase family member 5 pseudogene 2///NOP2/Sun RNA methyltransferase family member 5 pseudogene 1
213658_at	6.30e-02	2.09e-02	2.389781	-4.0533461	0.4436923		
214260_at	6.30e-02	2.09e-02	-2.389233	-4.054524	-0.3593012	COPS8	COP9 signalosome subunit 8
201172_x_at	6.31e-02	2.09e-02	2.388885	-4.055271	0.4882569	ATP6V0E1	ATPase H+ transporting V0 subunit e1
205286_at	6.31e-02	2.09e-02	-2.388797	-4.0554587	-0.4449729	TFAP2C	transcription factor AP-2 gamma
219215_s_at	6.31e-02	2.09e-02	-2.388562	-4.0559647	-0.7654789	SLC39A4	solute carrier family 39 member 4
214593_at	6.32e-02	2.09e-02	-2.38807	-4.0570207	-0.889858	PIAS2	protein inhibitor of activated STAT 2
214682_at	6.32e-02	2.10e-02	-2.387871	-4.0574459	-1.0774908	PKD1P1	polycystin 1, transient receptor potential channel interacting pseudogene 1
219751_at	6.32e-02	2.10e-02	-2.387783	-4.0576348	-0.6096986	SETD6	SET domain containing 6
208473_s_at	6.32e-02	2.10e-02	-2.387512	-4.0582179	-0.7844599	GP2	glycoprotein 2
215531_s_at	6.33e-02	2.10e-02	2.387187	-4.0589154	0.9680814	GABRA5	gamma-aminobutyric acid type A receptor alpha5 subunit
215929_at	6.33e-02	2.10e-02	-2.387052	-4.0592044	-0.9547263	LINC00837	long intergenic non-protein coding RNA 837
214576_at	6.33e-02	2.10e-02	2.386937	-4.0594512	0.6049477	KRT36	keratin 36
AFFX-HUMISGF3A/M97935_5_at	6.33e-02	2.10e-02	-2.386798	-4.0597491	-0.6535108	STAT1	signal transducer and activator of transcription 1
213304_at	6.34e-02	2.11e-02	-2.386064	-4.0613237	-0.4943059	FAM179B	family with sequence similarity 179 member B
216893_s_at	6.34e-02	2.11e-02	2.385994	-4.0614726	0.627159	COL4A3	collagen type IV alpha 3 chain
210275_s_at	6.34e-02	2.11e-02	2.385825	-4.0618357	0.5303173	ZFAND5	zinc finger AN1-type containing 5
201960_s_at	6.35e-02	2.11e-02	2.385582	-4.0623573	0.4259218	MYCBP2	MYC binding protein 2, E3 ubiquitin protein ligase
200855_at	6.35e-02	2.11e-02	2.385535	-4.0624572	0.3421917	NCOR1	nuclear receptor corepressor 1
213715_s_at	6.35e-02	2.11e-02	2.385498	-4.0625366	0.8085153	KANK3	KN motif and ankyrin repeat domains 3
203230_at	6.35e-02	2.11e-02	2.384955	-4.0637009	0.4013603	DVL1	dishevelled segment polarity protein 1
201175_at	6.35e-02	2.11e-02	-2.384855	-4.0639168	-0.6024937	TMX2	thioredoxin related transmembrane protein 2
222151_s_at	6.35e-02	2.11e-02	-2.384824	-4.0639819	-0.6500714	CEP63	centrosomal protein 63
207890_s_at	6.35e-02	2.11e-02	2.384705	-4.0642381	0.5716845	MMP25	matrix metallopeptidase 25
204720_s_at	6.36e-02	2.11e-02	-2.384504	-4.0646688	-0.7098468	DNAJC6	DnaJ heat shock protein family (Hsp40) member C6
205027_s_at	6.36e-02	2.11e-02	2.384255	-4.065202	0.8846824	MAP3K8	mitogen-activated protein kinase kinase kinase 8
215105_at	6.38e-02	2.12e-02	-2.383038	-4.0678099	-0.7686389	N4BP2L2-IT2	N4BPL2 intronic transcript 2
210015_s_at	6.38e-02	2.12e-02	2.382797	-4.0683263	0.836999	MAP2	microtubule associated protein 2
217563_at	6.39e-02	2.12e-02	2.382435	-4.069103	0.947046	CLOCK	clock circadian regulator
210797_s_at	6.39e-02	2.13e-02	-2.382096	-4.0698278	-0.4210653	OASL	2'-5'-oligoadenylate synthetase like
220888_s_at	6.39e-02	2.13e-02	2.381805	-4.0704513	1.0424097	CASS4	Cas scaffolding protein family member 4
215430_at	6.39e-02	2.13e-02	2.381796	-4.070471	0.4847106	GK2	glycerol kinase 2
215691_x_at	6.40e-02	2.13e-02	-2.381004	-4.0721659	-0.5656495	HSPB11	heat shock protein family B (small) member 11
202024_at	6.40e-02	2.13e-02	-2.380932	-4.0723219	-0.5764828	ASNA1	arsA arsenite transporter, ATP-binding, homolog 1 (bacterial)
215301_at	6.40e-02	2.13e-02	-2.380907	-4.0723745	-1.0820489	SYCE1L	synaptonemal complex central element protein 1 like
203753_at	6.41e-02	2.13e-02	-2.380637	-4.0729529	-0.7032447	TCF4	transcription factor 4
202202_s_at	6.41e-02	2.13e-02	-2.380366	-4.0735318	-0.6421277	LAMA4	laminin subunit alpha 4
202881_x_at	6.41e-02	2.13e-02	-2.380245	-4.073792	-0.885181	NOL7	nucleolar protein 7
210012_s_at	6.41e-02	2.14e-02	-2.380228	-4.0738287	-1.1098762	EWSR1	EWS RNA binding protein 1
210978_s_at	6.41e-02	2.14e-02	-2.380097	-4.0741089	-0.4542593	TAGLN2	transgelin 2
217538_at	6.41e-02	2.14e-02	-2.38005	-4.0742089	-0.5981682	SGSM2	small G protein signaling modulator 2
203920_at	6.41e-02	2.14e-02	-2.380013	-4.0742887	-0.5684799	NR1H3	nuclear receptor subfamily 1 group H member 3
211674_x_at	6.41e-02	2.14e-02	-2.379965	-4.0743912	-1.637628	CTAG1A///CTAG1B	cancer/testis antigen 1A///cancer/testis antigen 1B
217506_at	6.41e-02	2.14e-02	-2.37981	-4.0747223	-0.7066006		
202149_at	6.42e-02	2.14e-02	-2.379451	-4.0754908	-0.7074757	NEDD9	neural precursor cell expressed, developmentally down-regulated 9
205425_at	6.42e-02	2.14e-02	-2.37913	-4.0761788	-0.4489305	HIP1	huntingtin interacting protein 1
201701_s_at	6.42e-02	2.14e-02	2.379033	-4.0763867	0.5576521	PGRMC2	progesterone receptor membrane component 2
218718_at	6.42e-02	2.14e-02	-2.379021	-4.0764105	-0.8853061	PDGFC	platelet derived growth factor C
220053_at	6.42e-02	2.14e-02	2.378985	-4.0764893	0.7369262	GDF3	growth differentiation factor 3
204263_s_at	6.42e-02	2.14e-02	2.378819	-4.0768446	0.592772	CPT2	carnitine palmitoyltransferase 2
208361_s_at	6.42e-02	2.14e-02	-2.378728	-4.0770391	-0.8091374	POLR3D	RNA polymerase III subunit D
213791_at	6.42e-02	2.14e-02	2.378689	-4.0771222	0.4693502	PENK	proenkephalin
213374_x_at	6.42e-02	2.14e-02	2.378577	-4.077362	0.5569194	HIBCH	3-hydroxyisobutyryl-CoA hydrolase
217884_at	6.44e-02	2.15e-02	-2.377667	-4.0793087	-0.4950397	NAT10	N-acetyltransferase 10
210507_s_at	6.44e-02	2.15e-02	-2.377543	-4.0795721	-0.9931939	AVIL	advillin
209346_s_at	6.44e-02	2.15e-02	2.377485	-4.0796968	0.8676287	PI4K2A	phosphatidylinositol 4-kinase type 2 alpha
202869_at	6.44e-02	2.15e-02	-2.377254	-4.0801922	-0.4757888	OAS1	2'-5'-oligoadenylate synthetase 1
1053_at	6.44e-02	2.15e-02	-2.377232	-4.0802381	-0.6846167	RFC2	replication factor C subunit 2
207078_at	6.44e-02	2.15e-02	-2.377191	-4.0803269	-0.5318014	MED6	mediator complex subunit 6
202526_at	6.44e-02	2.15e-02	2.377133	-4.0804507	0.5065689	SMAD4	SMAD family member 4
218664_at	6.44e-02	2.15e-02	-2.376918	-4.0809087	-1.0743854	MECR	mitochondrial trans-2-enoyl-CoA reductase
211604_x_at	6.44e-02	2.15e-02	-2.376853	-4.0810478	-0.7599413	HAP1	huntingtin associated protein 1
208348_s_at	6.45e-02	2.15e-02	-2.376603	-4.0815836	-0.9118905	CBLB	Cbl proto-oncogene B
217649_at	6.45e-02	2.15e-02	2.376593	-4.0816046	0.5689748	ZFAND5	zinc finger AN1-type containing 5
218094_s_at	6.45e-02	2.15e-02	-2.376396	-4.0820259	-0.4705008	SYS1-DBNDD2///SYS1///DBNDD2	SYS1-DBNDD2 readthrough (NMD candidate)///Sys1 golgi trafficking protein///dysbindin domain containing 2
214597_at	6.46e-02	2.16e-02	-2.375344	-4.0842746	-0.9630299	SSTR2	somatostatin receptor 2
212890_at	6.46e-02	2.16e-02	-2.375289	-4.0843923	-0.4560727	SLC38A10	solute carrier family 38 member 10
210241_s_at	6.47e-02	2.16e-02	2.375052	-4.0848984	0.4760191	TP53TG1	TP53 target 1 (non-protein coding)
205544_s_at	6.47e-02	2.16e-02	-2.374908	-4.0852073	-1.1666744	CR2	complement component 3d receptor 2
203946_s_at	6.47e-02	2.16e-02	2.374836	-4.08536	0.874013	ARG2	arginase 2
201120_s_at	6.48e-02	2.17e-02	-2.373797	-4.0875793	-0.8918858	PGRMC1	progesterone receptor membrane component 1
203520_s_at	6.49e-02	2.17e-02	-2.373268	-4.0887094	-0.781183	ZNF318	zinc finger protein 318
209320_at	6.49e-02	2.17e-02	-2.373003	-4.0892749	-0.5457467	ADCY3	adenylate cyclase 3
220886_at	6.50e-02	2.18e-02	2.37255	-4.090242	0.6647102	GABRQ	gamma-aminobutyric acid type A receptor theta subunit
203513_at	6.50e-02	2.18e-02	2.372396	-4.0905721	0.4081968	SPG11	spastic paraplegia 11 (autosomal recessive)
206942_s_at	6.51e-02	2.18e-02	-2.37212	-4.0911606	-0.9039381	PMCH	pro-melanin concentrating hormone
219415_at	6.53e-02	2.18e-02	2.370769	-4.0940449	0.7674453	TTYH1	tweety family member 1
222065_s_at	6.53e-02	2.19e-02	2.37026	-4.0951302	0.7083492	FLII	FLII, actin remodeling protein
203183_s_at	6.53e-02	2.19e-02	2.370107	-4.0954576	0.4926575	SMARCD1	SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 1
205037_at	6.54e-02	2.19e-02	-2.369707	-4.0963113	-0.4759435	IFT27	intraflagellar transport 27
209632_at	6.54e-02	2.19e-02	-2.369583	-4.0965752	-0.6766285	PPP2R3A	protein phosphatase 2 regulatory subunit B''alpha
208203_x_at	6.54e-02	2.19e-02	2.369441	-4.0968778	0.5593714	KIR2DS5	killer cell immunoglobulin like receptor, two Ig domains and short cytoplasmic tail 5
211913_s_at	6.54e-02	2.19e-02	-2.36941	-4.0969443	-0.4246646	MERTK	MER proto-oncogene, tyrosine kinase
208264_s_at	6.54e-02	2.19e-02	2.369396	-4.0969745	0.3722744	EIF3J	eukaryotic translation initiation factor 3 subunit J
215029_at	6.54e-02	2.19e-02	-2.369183	-4.0974276	-0.5378421		
200767_s_at	6.54e-02	2.19e-02	-2.36908	-4.0976472	-0.5106424	FAM120A	family with sequence similarity 120A
208745_at	6.54e-02	2.19e-02	2.36905	-4.0977124	0.5289936	ATP5L	ATP synthase, H+ transporting, mitochondrial Fo complex subunit G
216730_at	6.54e-02	2.19e-02	2.369022	-4.0977715	0.438347		
209221_s_at	6.55e-02	2.19e-02	2.368829	-4.0981837	0.4265848	OSBPL2	oxysterol binding protein like 2
207894_s_at	6.55e-02	2.20e-02	2.368716	-4.0984237	0.7374708	TCL6	T-cell leukemia/lymphoma 6 (non-protein coding)
45297_at	6.55e-02	2.20e-02	-2.368447	-4.0989968	-0.739043	EHD2	EH domain containing 2
209127_s_at	6.55e-02	2.20e-02	-2.36844	-4.0990128	-1.077414	SART3	squamous cell carcinoma antigen recognized by T-cells 3
209785_s_at	6.55e-02	2.20e-02	-2.368355	-4.0991935	-0.6552154	PLA2G4C	phospholipase A2 group IVC
220468_at	6.56e-02	2.20e-02	2.367897	-4.1001708	0.9662746	ARL14	ADP ribosylation factor like GTPase 14
209990_s_at	6.56e-02	2.20e-02	-2.367681	-4.100631	-0.9883688	GABBR2	gamma-aminobutyric acid type B receptor subunit 2
203271_s_at	6.56e-02	2.20e-02	-2.367389	-4.1012526	-0.9538307	UNC119	unc-119 lipid binding chaperone
205988_at	6.56e-02	2.20e-02	-2.367333	-4.1013732	-0.5145656	CD84	CD84 molecule
204858_s_at	6.56e-02	2.20e-02	-2.367087	-4.1018972	-0.7167161	TYMP	thymidine phosphorylase
216622_at	6.56e-02	2.20e-02	2.367079	-4.1019144	0.9781216	LAMB4	laminin subunit beta 4
215991_s_at	6.56e-02	2.20e-02	-2.367037	-4.1020033	-0.7741769	EMC1	ER membrane protein complex subunit 1
211830_s_at	6.57e-02	2.21e-02	2.366368	-4.1034301	0.7877718	CACNA1I	calcium voltage-gated channel subunit alpha1 I
218551_at	6.58e-02	2.21e-02	-2.366225	-4.1037344	-0.7520076	MIIP	migration and invasion inhibitory protein
200675_at	6.58e-02	2.21e-02	-2.365974	-4.1042685	-0.6207071	CD81	CD81 molecule
202329_at	6.58e-02	2.21e-02	2.365619	-4.1050262	0.5174018	CSK	c-src tyrosine kinase
213798_s_at	6.59e-02	2.21e-02	2.365405	-4.1054812	0.3174269	CAP1	adenylate cyclase associated protein 1
214434_at	6.59e-02	2.21e-02	-2.365383	-4.1055287	-0.5821771	HSPA12A	heat shock protein family A (Hsp70) member 12A
206126_at	6.59e-02	2.21e-02	2.365267	-4.1057743	0.7919195	CXCR5	C-X-C motif chemokine receptor 5
213771_at	6.59e-02	2.22e-02	2.364975	-4.1063975	1.1253113	IRF2BP1	interferon regulatory factor 2 binding protein 1
214349_at	6.60e-02	2.22e-02	-2.364297	-4.1078412	-0.597503		
203459_s_at	6.60e-02	2.22e-02	-2.364182	-4.1080846	-0.4747632	VPS16	VPS16, CORVET/HOPS core subunit
211084_x_at	6.60e-02	2.22e-02	-2.364098	-4.1082653	-0.6219546	PRKD3	protein kinase D3
202394_s_at	6.60e-02	2.22e-02	-2.363867	-4.1087556	-0.3718061	ABCF3	ATP binding cassette subfamily F member 3
203706_s_at	6.61e-02	2.22e-02	-2.36365	-4.1092187	-0.8095415	FZD7	frizzled class receptor 7
212018_s_at	6.61e-02	2.22e-02	-2.36349	-4.1095591	-0.7678757	RSL1D1	ribosomal L1 domain containing 1
203732_at	6.61e-02	2.22e-02	2.363454	-4.1096355	0.3114254	TRIP4	thyroid hormone receptor interactor 4
209715_at	6.61e-02	2.22e-02	-2.363154	-4.1102741	-0.6559057	CBX5	chromobox 5
208848_at	6.62e-02	2.23e-02	-2.362778	-4.1110751	-0.5358345	ADH5	alcohol dehydrogenase 5 (class III), chi polypeptide
201386_s_at	6.62e-02	2.23e-02	-2.362365	-4.1119541	-0.6001897	DHX15	DEAH-box helicase 15
206643_at	6.63e-02	2.23e-02	2.361926	-4.1128873	0.9428062	HAL	histidine ammonia-lyase
221371_at	6.63e-02	2.23e-02	-2.361883	-4.1129781	-0.7076501	TNFSF18	tumor necrosis factor superfamily member 18
208645_s_at	6.63e-02	2.23e-02	2.361874	-4.1129986	0.5078477	RPS14	ribosomal protein S14
204702_s_at	6.63e-02	2.23e-02	-2.36143	-4.1139426	-0.8448787	NFE2L3	nuclear factor, erythroid 2 like 3
203222_s_at	6.64e-02	2.24e-02	-2.361102	-4.1146415	-0.8597868	TLE1	transducin like enhancer of split 1
209648_x_at	6.64e-02	2.24e-02	-2.360812	-4.1152569	-0.4579587	SOCS5	suppressor of cytokine signaling 5
220071_x_at	6.65e-02	2.24e-02	-2.360474	-4.1159771	-0.502852	HAUS2	HAUS augmin like complex subunit 2
220351_at	6.66e-02	2.24e-02	-2.359693	-4.1176368	-0.9561873	ACKR4	atypical chemokine receptor 4
215489_x_at	6.66e-02	2.24e-02	-2.359566	-4.1179072	-0.4625915	HOMER3	homer scaffolding protein 3
200927_s_at	6.66e-02	2.24e-02	2.359516	-4.1180138	0.3855577	RAB14	RAB14, member RAS oncogene family
212790_x_at	6.67e-02	2.25e-02	2.358733	-4.119677	0.3214108	RPL13AP5///SNORD32A///SNORD33///SNORD34///SNORD35A///RPL13A	ribosomal protein L13a pseudogene 5///small nucleolar RNA, C/D box 32A///small nucleolar RNA, C/D box 33///small nucleolar RNA, C/D box 34///small nucleolar RNA, C/D box 35A///ribosomal protein L13a
208616_s_at	6.67e-02	2.25e-02	-2.358659	-4.1198355	-0.4212561	PTP4A2	protein tyrosine phosphatase type IVA, member 2
210781_x_at	6.68e-02	2.25e-02	2.358212	-4.1207839	0.6427946	GRIN1	glutamate ionotropic receptor NMDA type subunit 1
205212_s_at	6.68e-02	2.25e-02	2.358172	-4.1208706	0.8461392	ACAP1	ArfGAP with coiled-coil, ankyrin repeat and PH domains 1
207138_at	6.68e-02	2.25e-02	2.357959	-4.1213219	0.8478395	PHF2	PHD finger protein 2
209461_x_at	6.68e-02	2.25e-02	-2.357683	-4.1219082	-0.8319145	WDR18	WD repeat domain 18
207768_at	6.68e-02	2.25e-02	-2.357562	-4.1221667	-1.3699718	EGR4	early growth response 4
218032_at	6.69e-02	2.26e-02	-2.357277	-4.1227704	-0.517863	SNN	stannin
201692_at	6.69e-02	2.26e-02	-2.357238	-4.1228534	-0.4596231	SIGMAR1	sigma non-opioid intracellular receptor 1
214998_at	6.69e-02	2.26e-02	2.357048	-4.1232585	0.8318123	AAK1	AP2 associated kinase 1
202182_at	6.69e-02	2.26e-02	-2.3568	-4.1237855	-0.5194715	KAT2A	lysine acetyltransferase 2A
200754_x_at	6.70e-02	2.26e-02	-2.356612	-4.1241847	-0.4171088	MIR636///SRSF2	microRNA 636///serine and arginine rich splicing factor 2
216764_at	6.70e-02	2.26e-02	2.356331	-4.1247802	0.6010433		
207962_at	6.70e-02	2.26e-02	2.355981	-4.1255246	0.826033	CAPN11	calpain 11
201533_at	6.70e-02	2.26e-02	2.355847	-4.1258093	0.472611	CTNNB1	catenin beta 1
220587_s_at	6.70e-02	2.26e-02	-2.355792	-4.1259259	-0.540569	MLST8	MTOR associated protein, LST8 homolog
217699_at	6.70e-02	2.26e-02	2.355776	-4.1259584	0.7686371		
208261_x_at	6.71e-02	2.27e-02	2.355477	-4.1265938	0.4606883	IFNA10	interferon alpha 10
212496_s_at	6.71e-02	2.27e-02	2.355472	-4.1266037	0.6808768	KDM4B	lysine demethylase 4B
210365_at	6.71e-02	2.27e-02	-2.355364	-4.1268339	-0.5137014	LOC101928269///LOC100506403///RUNX1	uncharacterized LOC101928269///uncharacterized LOC100506403///runt related transcription factor 1
210000_s_at	6.72e-02	2.27e-02	2.354879	-4.1278637	1.1489226	SOCS1	suppressor of cytokine signaling 1
204215_at	6.72e-02	2.27e-02	-2.35465	-4.1283496	-0.5545895	TMEM243	transmembrane protein 243
216923_at	6.72e-02	2.27e-02	2.354371	-4.1289421	0.4182107	CDKL5	cyclin dependent kinase like 5
209125_at	6.73e-02	2.27e-02	2.354034	-4.1296566	1.2200886	KRT6A	keratin 6A
217199_s_at	6.73e-02	2.27e-02	2.353889	-4.1299644	0.7900934	STAT2	signal transducer and activator of transcription 2
215610_at	6.73e-02	2.28e-02	-2.353811	-4.1301301	-0.9869921		
215024_at	6.73e-02	2.28e-02	-2.353436	-4.1309262	-0.6775141	CCZ1B	CCZ1 homolog B, vacuolar protein trafficking and biogenesis associated
202598_at	6.74e-02	2.28e-02	2.353197	-4.1314322	0.4630284	S100A13	S100 calcium binding protein A13
208415_x_at	6.74e-02	2.28e-02	-2.352891	-4.1320812	-0.5894869	ING1	inhibitor of growth family member 1
215471_s_at	6.74e-02	2.28e-02	2.352707	-4.1324733	0.5555802	MAP7	microtubule associated protein 7
207065_at	6.74e-02	2.28e-02	-2.352646	-4.1326023	-0.8575489	KRT75	keratin 75
215107_s_at	6.75e-02	2.28e-02	2.352222	-4.1335003	1.0961321	TTC22	tetratricopeptide repeat domain 22
203300_x_at	6.75e-02	2.29e-02	-2.351795	-4.1344069	-0.5048509	AP1S2	adaptor related protein complex 1 sigma 2 subunit
222207_x_at	6.77e-02	2.29e-02	-2.351048	-4.1359912	-0.4022179		
213564_x_at	6.77e-02	2.29e-02	-2.350739	-4.1366449	-0.5067271	LDHB	lactate dehydrogenase B
215206_at	6.78e-02	2.29e-02	-2.35025	-4.1376815	-0.6485202		
221294_at	6.78e-02	2.30e-02	2.349719	-4.1388067	0.4768547	GPR21	G protein-coupled receptor 21
213732_at	6.78e-02	2.30e-02	-2.349659	-4.1389334	-0.8445453	TCF3	transcription factor 3
215238_s_at	6.79e-02	2.30e-02	2.349484	-4.1393043	0.8826585	DOCK9	dedicator of cytokinesis 9
212943_at	6.79e-02	2.30e-02	-2.349483	-4.1393073	-0.411954	C2CD5	C2 calcium dependent domain containing 5
204876_at	6.79e-02	2.30e-02	2.349114	-4.1400888	0.7161813	ZNF646	zinc finger protein 646
204970_s_at	6.79e-02	2.30e-02	2.349017	-4.1402946	0.5325563	MAFG	MAF bZIP transcription factor G
221585_at	6.79e-02	2.30e-02	2.348973	-4.1403885	0.6776938	CACNG4	calcium voltage-gated channel auxiliary subunit gamma 4
219028_at	6.79e-02	2.30e-02	2.348874	-4.1405966	0.7534146	HIPK2	homeodomain interacting protein kinase 2
206172_at	6.80e-02	2.30e-02	-2.348561	-4.1412614	-1.5658297	IL13RA2	interleukin 13 receptor subunit alpha 2
208532_x_at	6.80e-02	2.30e-02	2.348462	-4.1414707	0.4580683	KRTAP5-8	keratin associated protein 5-8
200746_s_at	6.80e-02	2.30e-02	-2.348448	-4.1415001	-0.3068844	GNB1	G protein subunit beta 1
213642_at	6.80e-02	2.30e-02	2.348434	-4.1415287	0.7136165		
211832_s_at	6.80e-02	2.31e-02	2.348312	-4.1417875	0.889835	MDM2	MDM2 proto-oncogene
203832_at	6.80e-02	2.31e-02	-2.348214	-4.1419961	-0.47334	SNRPF	small nuclear ribonucleoprotein polypeptide F
208132_x_at	6.80e-02	2.31e-02	-2.348041	-4.1423623	-0.5091536	PRRC2A	proline rich coiled-coil 2A
206864_s_at	6.80e-02	2.31e-02	-2.348036	-4.1423727	-0.9710876	HRK	harakiri, BCL2 interacting protein
206109_at	6.80e-02	2.31e-02	-2.347915	-4.1426283	-0.4723351	FUT1	fucosyltransferase 1 (H blood group)
207585_s_at	6.80e-02	2.31e-02	2.347665	-4.1431591	0.3546197	RPL36AL	ribosomal protein L36a like
210024_s_at	6.80e-02	2.31e-02	-2.347601	-4.1432945	-0.5727094	UBE2E3	ubiquitin conjugating enzyme E2 E3
213915_at	6.81e-02	2.31e-02	-2.347126	-4.1442984	-1.0983645	NKG7	natural killer cell granule protein 7
218208_at	6.81e-02	2.31e-02	2.346764	-4.1450659	0.6316064	PQLC1	PQ loop repeat containing 1
208894_at	6.82e-02	2.32e-02	-2.346487	-4.1456511	-0.8724421	HLA-DRA	major histocompatibility complex, class II, DR alpha
200656_s_at	6.82e-02	2.32e-02	2.346472	-4.1456843	0.6160238	P4HB	prolyl 4-hydroxylase subunit beta
206508_at	6.82e-02	2.32e-02	-2.346271	-4.146109	-0.8369288	CD70	CD70 molecule
213891_s_at	6.83e-02	2.32e-02	-2.345617	-4.1474938	-0.7560084	TCF4	transcription factor 4
200786_at	6.83e-02	2.32e-02	-2.345559	-4.1476153	-0.4316451	PSMB7	proteasome subunit beta 7
204054_at	6.83e-02	2.32e-02	2.345539	-4.1476592	0.4510763	PTEN	phosphatase and tensin homolog
40612_at	6.83e-02	2.32e-02	2.345309	-4.1481445	0.3439227	DOPEY1	dopey family member 1
217301_x_at	6.84e-02	2.32e-02	-2.345042	-4.1487108	-0.3029366	RBBP4	RB binding protein 4, chromatin remodeling factor
217865_at	6.84e-02	2.32e-02	-2.344842	-4.1491334	-0.8122197	RNF130	ring finger protein 130
217339_x_at	6.84e-02	2.33e-02	-2.344818	-4.1491841	-1.4620194	CTAG1A///CTAG1B	cancer/testis antigen 1A///cancer/testis antigen 1B
201335_s_at	6.86e-02	2.33e-02	2.343654	-4.1516459	0.5001185	ARHGEF12	Rho guanine nucleotide exchange factor 12
210355_at	6.86e-02	2.33e-02	-2.343453	-4.1520708	-1.5477618	PTHLH	parathyroid hormone like hormone
206887_at	6.86e-02	2.33e-02	2.343189	-4.152629	0.5179922	ACKR2	atypical chemokine receptor 2
214930_at	6.86e-02	2.34e-02	2.342931	-4.1531751	0.841149	SLITRK5	SLIT and NTRK like family member 5
208946_s_at	6.87e-02	2.34e-02	2.342447	-4.1541979	0.3948864	BECN1	beclin 1
207907_at	6.87e-02	2.34e-02	-2.342446	-4.154199	-1.0027932	TNFSF14	tumor necrosis factor superfamily member 14
200870_at	6.87e-02	2.34e-02	-2.342388	-4.1543216	-0.3356447	STRAP	serine/threonine kinase receptor associated protein
219088_s_at	6.87e-02	2.34e-02	-2.342112	-4.1549068	-0.713721	ZNF576	zinc finger protein 576
212984_at	6.87e-02	2.34e-02	-2.342066	-4.1550032	-0.709998	ATF2	activating transcription factor 2
209250_at	6.88e-02	2.34e-02	-2.341557	-4.1560792	-0.9077917	DEGS1	delta 4-desaturase, sphingolipid 1
200902_at	6.88e-02	2.34e-02	-2.341346	-4.1565239	-0.5018486	SEP15	15 kDa selenoprotein
219932_at	6.89e-02	2.35e-02	2.341144	-4.1569509	1.2263232	SLC27A6	solute carrier family 27 member 6
209758_s_at	6.89e-02	2.35e-02	-2.340905	-4.1574572	-0.666537	MFAP5	microfibrillar associated protein 5
221456_at	6.89e-02	2.35e-02	2.340657	-4.1579794	0.5750797	TAS2R3	taste 2 receptor member 3
200801_x_at	6.90e-02	2.35e-02	2.340191	-4.158965	0.368579	ACTB	actin beta
217164_at	6.90e-02	2.35e-02	-2.340122	-4.1591105	-0.5809789		
203088_at	6.90e-02	2.35e-02	-2.339875	-4.1596313	-1.0111444	FBLN5	fibulin 5
222037_at	6.90e-02	2.35e-02	-2.339755	-4.1598852	-0.8228197	MCM4	minichromosome maintenance complex component 4
221254_s_at	6.91e-02	2.35e-02	2.339501	-4.1604225	0.4637235	PITPNM3	PITPNM family member 3
206496_at	6.91e-02	2.36e-02	2.339436	-4.1605597	1.1306313	FMO3	flavin containing monooxygenase 3
